city1,city2,distance
Laredo,Escondido,425
Laredo,Fort Worth,816
Laredo,Cedar Hill,146
Laredo,Bentonville,335
Laredo,San Jose,240
Laredo,Centennial,384
Laredo,Seattle,696
Laredo,Milford,225
Laredo,Somerville,267
Laredo,Pomona,406
Laredo,Sanford,142
Sunnyvale,West Jordan,958
Sunnyvale,San Leandro,817
Sunnyvale,North Miami,663
Sunnyvale,Paramount,390
Sunnyvale,St. Paul,882
Sunnyvale,Middletown,601
Sunnyvale,San Bruno,780
Sunnyvale,Mason,141
Sunnyvale,North Las Vegas,941
Sunnyvale,Maplewood,960
Sunnyvale,Rancho Palos Verdes,556
Sunnyvale,Peoria,321
Sunnyvale,Lawrence,699
Sunnyvale,Palm Beach Gardens,663
Sunnyvale,West Haven,758
Sunnyvale,Bentonville,932
Sunnyvale,San Angelo,692
Sunnyvale,San Jose,692
Sunnyvale,Carrollton,119
Sunnyvale,Seattle,729
Sunnyvale,Gainesville,551
Sunnyvale,Hampton,454
Sunnyvale,Austin,582
Sunnyvale,Fort Collins,310
Sunnyvale,Louisville,775
Sunnyvale,Cedar Hill,901
Sunnyvale,Conroe,789
Sunnyvale,Shoreline,970
Sunnyvale,Rogers,472
Sunnyvale,Centennial,235
Sunnyvale,Keller,867
Sunnyvale,Carlsbad,294
Sunnyvale,Dayton,501
Sunnyvale,Citrus Heights,974
Sunnyvale,Mansfield,375
Sunnyvale,Dearborn,613
Sunnyvale,Goodyear,695
Sunnyvale,Palmdale,135
Sunnyvale,Columbia,294
Sunnyvale,Miramar,197
Sunnyvale,Dubuque,934
Sunnyvale,Altamonte Springs,866
Sunnyvale,Madison,292
Sunnyvale,Palatine,574
Sunnyvale,Arcadia,292
Sunnyvale,Wheaton,207
Sunnyvale,Blaine,128
Sunnyvale,Phoenix,434
Sunnyvale,Schertz,468
Sunnyvale,Oak Lawn,380
Sunnyvale,Long Beach,406
Sunnyvale,Arlington,454
Sunnyvale,West Valley City,482
Sunnyvale,Newark,138
Sunnyvale,San Ramon,381
Sunnyvale,Southfield,165
Sunnyvale,Meridian,513
Sunnyvale,Colorado Springs,679
Sunnyvale,Fort Lee,506
Sunnyvale,West Sacramento,363
Sunnyvale,Charlotte,648
Sunnyvale,Henderson,911
Sunnyvale,Tampa,825
Sunnyvale,Baldwin Park,368
Sunnyvale,Reno,841
Sunnyvale,New Orleans,429
Sunnyvale,Fremont,400
Sunnyvale,Minneapolis,858
Sunnyvale,Sanford,997
Sunnyvale,Lehi,211
Sunnyvale,Fullerton,982
Sunnyvale,Petaluma,653
Sunnyvale,Mesa,932
Sunnyvale,Boise,429
Sunnyvale,Rosemead,522
Sunnyvale,Toledo,852
Sunnyvale,Tallahassee,653
Sunnyvale,Greeley,262
Sunnyvale,Kokomo,973
Sunnyvale,Modesto,854
Sunnyvale,Maricopa,523
Sunnyvale,Baton Rouge,146
Sunnyvale,Fontana,303
Sunnyvale,Bakersfield,597
Sunnyvale,Alameda,229
Sunnyvale,Green Bay,556
Sunnyvale,Spokane,152
Sanford,Spokane,945
Sanford,Fargo,251
Sanford,Austin,694
Sanford,Palatine,134
Sanford,Marysville,435
Sanford,West Sacramento,268
Sanford,San Leandro,533
Sanford,Pomona,383
Sanford,Arlington,325
Sanford,Corpus Christi,940
Sanford,Victoria,528
Sanford,Alameda,743
Sanford,Pico Rivera,712
Sanford,Carrollton,985
Sanford,Jefferson City,830
Sanford,Atlanta,600
Sanford,Mesa,378
Sanford,Seattle,391
Sanford,Kirkland,897
Sanford,Carlsbad,377
Sanford,Charlotte,837
Sanford,Rosemead,278
Sanford,Ankeny,440
Sanford,Kokomo,534
Sanford,Miramar,855
Sanford,Grapevine,423
Sanford,Philadelphia,797
Sanford,Mansfield,987
Sanford,Green Bay,333
Sanford,Oshkosh,113
Sanford,Daly City,307
Sanford,Fullerton,553
Sanford,Gilbert,488
Sanford,North Las Vegas,271
Sanford,Portage,166
Sanford,Columbia,167
Sanford,Mason,947
Sanford,North Miami,681
Sanford,Altamonte Springs,952
Sanford,Norwalk,341
Sanford,Modesto,202
Sanford,Colorado Springs,175
Sanford,Maricopa,362
Sanford,Bakersfield,355
Sanford,Bloomington,328
Sanford,Chino,220
Sanford,Long Beach,993
Sanford,Citrus Heights,278
Sanford,Fontana,980
Sanford,Tallahassee,274
Sanford,Riverton,132
Sanford,Fort Collins,885
Sanford,Southfield,310
Sanford,Louisville,486
Sanford,Tampa,280
Sanford,Schertz,991
Sanford,West Jordan,665
Sanford,Kansas City,616
Sanford,Meridian,840
Sanford,Burien,733
Sanford,Conroe,804
Sanford,Wheaton,825
Sanford,New Orleans,798
Sanford,Boulder,610
Sanford,Lawrence,869
Sanford,Hagerstown,632
Sanford,Madison,873
Sanford,Buffalo,725
Sanford,Dayton,881
Sanford,Broken Arrow,995
Sanford,Eastvale,812
Sanford,Maplewood,221
Sanford,Santa Ana,972
Sanford,Bentonville,436
Sanford,Goose Creek,855
Sanford,Springfield,795
Sanford,Reno,474
Sanford,Peoria,721
Sanford,Rancho Palos Verdes,748
Sanford,Middletown,635
Sanford,Mission Viejo,843
Sanford,Newark,987
Sanford,North Richland Hills,421
Sanford,Somerville,276
Sanford,Irving,459
Sanford,Cedar Hill,541
Sanford,Phoenix,411
Sanford,Milford,844
Sanford,Scottsdale,785
Eden Prairie,Hampton,247
Eden Prairie,Hayward,681
Eden Prairie,Fort Collins,348
Eden Prairie,Grapevine,625
Eden Prairie,Hialeah,450
Eden Prairie,El Monte,116
Eden Prairie,Keller,511
Eden Prairie,West Sacramento,107
Eden Prairie,Broken Arrow,506
Eden Prairie,Dearborn,806
Eden Prairie,Southfield,809
Eden Prairie,Long Beach,902
Eden Prairie,Palmdale,408
Eden Prairie,Baldwin Park,299
Eden Prairie,St. Paul,682
Eden Prairie,Middletown,568
Eden Prairie,Springfield,477
Eden Prairie,Boulder,346
Eden Prairie,North Miami,897
Eden Prairie,Shelton,552
Eden Prairie,Lacey,622
Eden Prairie,West Haven,590
Eden Prairie,Bentonville,819
Eden Prairie,Dubuque,816
Eden Prairie,Mason,687
Eden Prairie,Louisville,475
Eden Prairie,Lauderhill,421
Eden Prairie,Fullerton,602
Eden Prairie,North Las Vegas,545
Eden Prairie,Corpus Christi,201
Eden Prairie,Tallahassee,181
Eden Prairie,Modesto,931
Eden Prairie,Tampa,807
Eden Prairie,Atlanta,675
Eden Prairie,Methuen,185
Eden Prairie,Rogers,685
Eden Prairie,Spokane,583
Eden Prairie,Norwalk,310
Eden Prairie,Oshkosh,352
Eden Prairie,Fremont,614
Eden Prairie,Kansas City,111
Eden Prairie,Conroe,821
Eden Prairie,Maplewood,533
Eden Prairie,Edmonds,222
Eden Prairie,Centennial,737
Eden Prairie,Burien,581
Eden Prairie,Elk Grove,542
Eden Prairie,Rockville,275
Eden Prairie,Miramar,985
Eden Prairie,Rosemead,137
Eden Prairie,West Jordan,594
Eden Prairie,Bakersfield,590
Eden Prairie,Somerville,334
Eden Prairie,Citrus Heights,968
Eden Prairie,Toledo,168
Eden Prairie,San Bruno,209
Eden Prairie,Palm Beach Gardens,366
Eden Prairie,Arcadia,295
Eden Prairie,Mission Viejo,440
Eden Prairie,Wheaton,391
Eden Prairie,Altamonte Springs,843
Eden Prairie,Carrollton,800
Eden Prairie,Columbia,567
Eden Prairie,Buffalo,403
Eden Prairie,Alameda,300
Eden Prairie,Henderson,171
Eden Prairie,Maricopa,226
Eden Prairie,St. Cloud,699
Eden Prairie,Seattle,672
Eden Prairie,Schertz,971
Eden Prairie,Garland,225
Eden Prairie,San Ramon,867
Eden Prairie,Greeley,392
Eden Prairie,Little Elm,106
Eden Prairie,Arlington,296
Eden Prairie,Colorado Springs,409
Eden Prairie,Pico Rivera,966
Eden Prairie,Madison,756
Eden Prairie,Peoria,175
Eden Prairie,San Angelo,748
Eden Prairie,Phoenix,557
Pomona,Gilbert,331
Pomona,Austin,460
Pomona,Shelton,616
Pomona,Miramar,698
Pomona,Blaine,845
Pomona,Palmdale,911
Pomona,Carrollton,806
Pomona,San Bruno,755
Pomona,Arlington,874
Pomona,Gainesville,255
Pomona,Somerville,869
Pomona,Hagerstown,839
Pomona,Grapevine,653
Pomona,Dubuque,743
Pomona,Lehi,242
Pomona,Mason,126
Pomona,Norwalk,634
Pomona,Lawrence,803
Pomona,Centennial,382
Pomona,Mission Viejo,677
Pomona,Lincoln,222
Pomona,Paramount,331
Pomona,Mansfield,683
Pomona,Bentonville,771
Pomona,Burien,180
Pomona,Citrus Heights,259
Pomona,Bloomington,848
Pomona,Rowlett,517
Pomona,Mesa,832
Pomona,Milford,307
Pomona,Modesto,885
Pomona,North Las Vegas,935
Pomona,Pico Rivera,360
Pomona,San Leandro,166
Pomona,Oak Lawn,129
Pomona,Fullerton,325
Pomona,New Orleans,948
Pomona,Mobile,430
Pomona,Charlotte,119
Pomona,Greeley,390
Pomona,Bakersfield,520
Pomona,White Plains,231
Pomona,Eastvale,467
Pomona,St. Paul,671
Pomona,Lauderhill,376
Pomona,Washington,907
Pomona,Tulsa,323
Pomona,Wheaton,697
Pomona,Baton Rouge,628
Pomona,Rogers,362
Pomona,Colorado Springs,322
Pomona,Toledo,984
Pomona,Irving,165
Pomona,Fort Collins,356
Pomona,Baldwin Park,480
Pomona,Fresno,827
Pomona,Santa Ana,678
Pomona,Chesapeake,695
Pomona,North Miami,778
Pomona,Philadelphia,782
Pomona,Henderson,838
Pomona,Corpus Christi,119
Pomona,Lacey,358
Pomona,Bristol,116
Pomona,Cedar Hill,736
Pomona,Rosemead,657
Pomona,Maplewood,148
Pomona,Escondido,530
Pomona,Round Rock,339
Pomona,Methuen,270
Pomona,Billings,475
Pomona,Reno,333
Pomona,Dayton,128
Pomona,Jefferson City,319
Pomona,Kokomo,272
Fort Worth,Meridian,870
Fort Worth,Minneapolis,886
Fort Worth,North Richland Hills,783
Fort Worth,Fontana,215
Fort Worth,Victoria,102
Fort Worth,Mission Viejo,381
Fort Worth,Springfield,215
Fort Worth,Somerville,100
Fort Worth,Carlsbad,474
Fort Worth,Bloomington,339
Fort Worth,Garland,914
Fort Worth,New Orleans,373
Fort Worth,San Ramon,664
Fort Worth,Fort Collins,574
Fort Worth,Reno,130
Fort Worth,Wheaton,523
Fort Worth,Lauderhill,306
Fort Worth,White Plains,612
Fort Worth,Washington,716
Fort Worth,Grapevine,127
Fort Worth,Colorado Springs,935
Fort Worth,Kansas City,281
Fort Worth,Kokomo,665
Fort Worth,Mesa,663
Fort Worth,Arcadia,781
Fort Worth,Marysville,696
Fort Worth,Rancho Palos Verdes,694
Fort Worth,Dearborn,974
Fort Worth,Oshkosh,910
Fort Worth,Bristol,406
Fort Worth,Rockville,790
Fort Worth,Goose Creek,164
Fort Worth,Altamonte Springs,913
Fort Worth,Corpus Christi,194
Fort Worth,Henderson,522
Fort Worth,Round Rock,173
Fort Worth,Broken Arrow,580
Fort Worth,Dubuque,887
Fort Worth,Petaluma,449
Fort Worth,Norwalk,695
Fort Worth,Milford,1000
Fort Worth,Jefferson City,374
Fort Worth,San Jose,152
Fort Worth,Fountain Valley,279
Fort Worth,San Bruno,239
Fort Worth,Fullerton,639
Fort Worth,Shelton,597
Fort Worth,Mason,845
Fort Worth,El Monte,799
Fort Worth,Scottsdale,579
Fort Worth,San Francisco,754
Fort Worth,Baton Rouge,711
Fort Worth,Keller,382
Fort Worth,Portage,690
Fort Worth,Chesapeake,424
Fort Worth,Boulder,537
Fort Worth,Palatine,748
Fort Worth,Toledo,152
Fort Worth,Fresno,392
Fort Worth,Hagerstown,398
Fort Worth,West Valley City,717
Fort Worth,Little Elm,887
Fort Worth,West Sacramento,676
Fort Worth,Charlotte,453
Fort Worth,Centennial,848
Fort Worth,North Miami,241
Fort Worth,North Las Vegas,722
Fort Worth,Rowlett,947
Fort Worth,Austin,920
Fort Worth,Riverton,416
Fort Worth,Santa Ana,742
Fort Worth,Bakersfield,125
Fort Worth,Blaine,776
Fort Worth,Philadelphia,752
Fort Worth,Conroe,815
Fort Worth,Daly City,155
Fort Worth,Burien,508
Fort Worth,Gainesville,490
Fort Worth,Maplewood,312
Fort Worth,Escondido,535
Fort Worth,Tallahassee,127
Fort Worth,Louisville,439
Fort Worth,Arlington,546
Fort Worth,Columbia,647
Fort Worth,Boise,252
Fort Worth,Fort Lee,469
Fort Worth,Green Bay,201
Fort Worth,Palmdale,523
Fort Worth,Buffalo,611
Rowlett,Palatine,685
Rowlett,Broken Arrow,143
Rowlett,Arcadia,871
Rowlett,Mason,712
Rowlett,San Francisco,326
Rowlett,San Leandro,225
Rowlett,San Ramon,969
Rowlett,Minneapolis,799
Rowlett,Riverton,246
Rowlett,Portage,342
Rowlett,Murfreesboro,647
Rowlett,Baldwin Park,538
Rowlett,Austin,717
Rowlett,North Miami,319
Rowlett,West Jordan,159
Rowlett,Washington,586
Rowlett,Chino,409
Rowlett,Bell Gardens,373
Rowlett,Daly City,527
Rowlett,Goose Creek,533
Rowlett,El Monte,331
Rowlett,Altamonte Springs,191
Rowlett,Hayward,943
Rowlett,Carrollton,237
Rowlett,Louisville,978
Rowlett,Greeley,897
Rowlett,Petaluma,257
Rowlett,Mission Viejo,136
Rowlett,Stillwater,225
Rowlett,Palm Beach Gardens,159
Rowlett,San Jose,304
Rowlett,Centennial,639
Rowlett,San Bruno,280
Rowlett,Lacey,631
Rowlett,Shelton,574
Rowlett,Little Elm,685
Rowlett,Schertz,935
Rowlett,Hampton,145
Rowlett,Chesapeake,402
Rowlett,Peoria,679
Rowlett,New Orleans,351
Rowlett,Oak Lawn,206
Rowlett,Bozeman,222
Rowlett,Modesto,832
Rowlett,Middletown,903
Rowlett,Jefferson City,397
Rowlett,Hialeah,582
Rowlett,Methuen,466
Rowlett,Rancho Palos Verdes,815
Rowlett,Dubuque,439
Rowlett,Lincoln,341
Rowlett,Alameda,207
Rowlett,Philadelphia,235
Rowlett,Boulder,372
Rowlett,Marysville,216
Rowlett,Kokomo,438
Rowlett,Irving,216
Rowlett,Phoenix,374
Rowlett,Boise,883
Rowlett,Round Rock,342
Rowlett,West Valley City,869
Rowlett,Scottsdale,373
Rowlett,Eastvale,143
Rowlett,Keller,933
Rowlett,Fountain Valley,198
Rowlett,Kirkland,196
Rowlett,Citrus Heights,742
Rowlett,Simi Valley,564
Rowlett,Arlington,837
Rowlett,Corpus Christi,611
Rowlett,Toledo,507
Rowlett,Columbia,801
Rowlett,Billings,520
Rowlett,Rosemead,470
Rowlett,Dayton,778
Rowlett,Palmdale,737
Rowlett,Rockville,637
Rowlett,San Angelo,424
Rowlett,Fullerton,947
Seattle,Rockville,274
Seattle,Milford,617
Seattle,Gainesville,166
Seattle,North Miami,373
Seattle,Scottsdale,466
Seattle,Modesto,724
Seattle,Henderson,306
Seattle,Mesa,309
Seattle,Irving,906
Seattle,Fort Lee,669
Seattle,Bristol,234
Seattle,Cedar Hill,583
Seattle,Pico Rivera,673
Seattle,Norwalk,633
Seattle,Southfield,250
Seattle,Eastvale,493
Seattle,Fargo,349
Seattle,Long Beach,358
Seattle,Rogers,124
Seattle,Madison,925
Seattle,Lehi,941
Seattle,Spokane,611
Seattle,Philadelphia,673
Seattle,Paramount,906
Seattle,Roseville,625
Seattle,Lawrence,232
Seattle,Palm Beach Gardens,483
Seattle,Citrus Heights,882
Seattle,Palmdale,146
Seattle,Bakersfield,636
Seattle,Palatine,549
Seattle,Charlotte,300
Seattle,West Sacramento,989
Seattle,West Haven,724
Seattle,Carlsbad,559
Seattle,Jefferson City,514
Seattle,Fremont,633
Seattle,White Plains,484
Seattle,Goodyear,102
Seattle,Fort Collins,630
Seattle,Louisville,715
Seattle,Victoria,151
Seattle,Dayton,241
Seattle,El Monte,537
Seattle,San Jose,506
Seattle,West Valley City,344
Seattle,Maplewood,948
Seattle,Bell Gardens,984
Seattle,Rosemead,446
Seattle,Reno,300
Seattle,Stillwater,776
Seattle,Gilbert,757
Seattle,Washington,138
Seattle,Green Bay,802
Seattle,North Richland Hills,923
Seattle,Mansfield,722
Seattle,Goose Creek,137
Seattle,Arcadia,848
Seattle,Lacey,681
Seattle,Boulder,987
Seattle,Fullerton,848
Seattle,Oak Lawn,363
Seattle,Kansas City,735
Seattle,Bentonville,856
Seattle,Kirkland,151
Seattle,Newark,808
Seattle,Billings,735
Seattle,Austin,922
Seattle,Chino,886
Seattle,Riverton,376
Seattle,Ankeny,281
Charlotte,Lawrence,108
Charlotte,White Plains,252
Charlotte,Kansas City,881
Charlotte,Wheaton,760
Charlotte,Norwalk,547
Charlotte,Long Beach,730
Charlotte,St. Cloud,689
Charlotte,Dayton,593
Charlotte,Billings,853
Charlotte,Oshkosh,542
Charlotte,Baton Rouge,144
Charlotte,Oak Lawn,793
Charlotte,Hampton,757
Charlotte,Marysville,549
Charlotte,Centennial,972
Charlotte,Fontana,763
Charlotte,Garland,649
Charlotte,Shoreline,341
Charlotte,San Jose,187
Charlotte,Paramount,728
Charlotte,Mission Viejo,282
Charlotte,Buffalo,114
Charlotte,Tampa,687
Charlotte,North Richland Hills,435
Charlotte,Palmdale,120
Charlotte,Ankeny,358
Charlotte,Minneapolis,300
Charlotte,Altamonte Springs,212
Charlotte,Mesa,273
Charlotte,Bozeman,982
Charlotte,Goose Creek,177
Charlotte,Carrollton,475
Charlotte,Atlanta,672
Charlotte,Maplewood,165
Charlotte,Round Rock,144
Charlotte,Tallahassee,252
Charlotte,Middletown,788
Charlotte,Kokomo,238
Charlotte,Somerville,281
Charlotte,San Francisco,806
Charlotte,Chino,119
Charlotte,Corpus Christi,700
Charlotte,Stillwater,781
Charlotte,North Las Vegas,811
Charlotte,Fort Collins,424
Charlotte,Blaine,934
Charlotte,Lehi,573
Charlotte,Citrus Heights,518
Charlotte,Maricopa,266
Charlotte,Daly City,643
Charlotte,Washington,616
Charlotte,Riverton,996
Charlotte,Irving,283
Charlotte,San Leandro,377
Charlotte,Boise,416
Charlotte,Goodyear,512
Charlotte,Dearborn,398
Charlotte,Methuen,486
Charlotte,Miramar,940
Charlotte,Hialeah,961
Charlotte,Gilbert,386
Charlotte,Grapevine,500
Charlotte,Modesto,836
Charlotte,Lauderhill,401
Charlotte,West Jordan,353
Charlotte,Columbia,488
Charlotte,Lincoln,432
Charlotte,Milford,274
Fort Collins,Boulder,651
Fort Collins,San Jose,448
Fort Collins,Fountain Valley,722
Fort Collins,White Plains,262
Fort Collins,Norwalk,245
Fort Collins,Lincoln,595
Fort Collins,Southfield,604
Fort Collins,Petaluma,581
Fort Collins,Somerville,933
Fort Collins,Chino,152
Fort Collins,Bakersfield,740
Fort Collins,Boise,471
Fort Collins,Garland,610
Fort Collins,Bloomington,540
Fort Collins,Arlington,508
Fort Collins,Palatine,213
Fort Collins,Edmonds,246
Fort Collins,Shoreline,691
Fort Collins,Daly City,272
Fort Collins,North Miami,183
Fort Collins,Long Beach,571
Fort Collins,Tulsa,984
Fort Collins,Columbia,734
Fort Collins,Washington,753
Fort Collins,Broken Arrow,512
Fort Collins,El Monte,510
Fort Collins,San Leandro,344
Fort Collins,Hampton,222
Fort Collins,Lawrence,520
Fort Collins,Fargo,698
Fort Collins,Rancho Palos Verdes,774
Fort Collins,Methuen,211
Fort Collins,Victoria,595
Fort Collins,Santa Ana,445
Fort Collins,Dearborn,419
Fort Collins,Altamonte Springs,867
Fort Collins,Miramar,918
Fort Collins,Kirkland,995
Fort Collins,Centennial,370
Fort Collins,Bentonville,750
Fort Collins,West Jordan,137
Fort Collins,Oak Lawn,483
Fort Collins,Madison,343
Fort Collins,Buffalo,362
Fort Collins,Modesto,803
Fort Collins,Grapevine,847
Fort Collins,Minneapolis,192
Fort Collins,Louisville,404
Fort Collins,Arcadia,763
Fort Collins,Gainesville,867
Fort Collins,Shelton,197
Fort Collins,San Angelo,927
Fort Collins,Philadelphia,167
Fort Collins,Dayton,355
Fort Collins,Marysville,169
Fort Collins,Phoenix,555
Fort Collins,Jefferson City,624
Fort Collins,Greeley,807
Fort Collins,Eastvale,916
Fort Collins,Surprise,421
Fort Collins,Mobile,261
Fort Collins,Maricopa,559
Fort Collins,North Richland Hills,528
Fort Collins,Blaine,865
Fort Collins,Ankeny,446
Fort Collins,Bell Gardens,408
Fort Collins,West Haven,952
Fort Collins,Mission Viejo,785
Fort Collins,Newark,652
Fort Collins,Tallahassee,291
Fort Collins,Wheaton,603
Fort Collins,Milford,827
Fort Collins,Fullerton,966
Fort Collins,Irving,778
Fort Collins,Conroe,802
Fort Collins,Gilbert,495
Fort Collins,Fremont,134
Fort Collins,Citrus Heights,964
Fort Collins,Round Rock,653
Fort Collins,Keller,407
Fort Collins,Middletown,468
Fort Collins,Fresno,336
Fort Collins,Goodyear,357
Fort Collins,Paramount,795
Fort Collins,Scottsdale,733
Fort Collins,San Francisco,693
Fort Collins,Spokane,705
Fort Collins,St. Paul,315
Fort Collins,West Valley City,917
Fort Collins,Dubuque,968
Fort Collins,Fort Lee,936
Conroe,Fresno,957
Conroe,Arcadia,621
Conroe,Eastvale,375
Conroe,Gilbert,375
Conroe,Meridian,845
Conroe,Elk Grove,122
Conroe,Lauderhill,908
Conroe,Reno,896
Conroe,St. Cloud,497
Conroe,Dearborn,307
Conroe,Toledo,912
Conroe,Round Rock,260
Conroe,Middletown,370
Conroe,Atlanta,182
Conroe,Bristol,419
Conroe,Palmdale,725
Conroe,Shelton,480
Conroe,Miramar,934
Conroe,Rockville,875
Conroe,Dubuque,362
Conroe,Mesa,236
Conroe,Wheaton,252
Conroe,Rancho Palos Verdes,935
Conroe,Rogers,800
Conroe,Hayward,266
Conroe,Mobile,207
Conroe,Daly City,771
Conroe,Washington,517
Conroe,Palatine,136
Conroe,Peoria,188
Conroe,Cedar Hill,467
Conroe,Oak Lawn,484
Conroe,Dayton,945
Conroe,Somerville,278
Conroe,Colorado Springs,642
Conroe,Scottsdale,137
Conroe,Schertz,236
Conroe,Baldwin Park,466
Conroe,Fremont,182
Conroe,San Francisco,815
Conroe,West Valley City,524
Conroe,Hialeah,156
Conroe,Broken Arrow,801
Conroe,Arlington,801
Conroe,Goodyear,367
Conroe,Baton Rouge,721
Conroe,Bakersfield,465
Conroe,Mason,987
Conroe,Burien,305
Conroe,Blaine,906
Conroe,Paramount,827
Conroe,San Bruno,706
Conroe,Maricopa,509
Conroe,Portage,462
Conroe,Boise,215
Conroe,North Richland Hills,338
Conroe,Philadelphia,869
Conroe,Garland,423
Conroe,Santa Ana,414
Conroe,Corpus Christi,746
Conroe,Shoreline,726
Conroe,Pico Rivera,854
Conroe,Boulder,358
Conroe,Edmonds,208
Conroe,North Las Vegas,556
Conroe,Madison,386
Conroe,Modesto,591
Conroe,Mansfield,572
Conroe,Kirkland,582
Conroe,Newark,825
Conroe,Billings,471
West Valley City,Lacey,494
West Valley City,Hayward,297
West Valley City,Elk Grove,205
West Valley City,Oshkosh,426
West Valley City,Rancho Palos Verdes,952
West Valley City,Peoria,904
West Valley City,Shoreline,917
West Valley City,Shelton,603
West Valley City,Greeley,259
West Valley City,Tallahassee,124
West Valley City,Philadelphia,826
West Valley City,Mansfield,320
West Valley City,St. Cloud,522
West Valley City,Fullerton,726
West Valley City,Lauderhill,177
West Valley City,Lehi,436
West Valley City,Mobile,278
West Valley City,Maricopa,257
West Valley City,Palatine,899
West Valley City,Henderson,461
West Valley City,Meridian,529
West Valley City,Irving,239
West Valley City,Palm Beach Gardens,233
West Valley City,Centennial,775
